"Año","Municipio","Tipo de delito","Suma de total","cada 1000"
2020,"Tlahuiltepa","Violación simple",2,0.220118864186661
2020,"Tlahuiltepa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tlahuiltepa","Violencia familiar",0,0
2020,"Tlanalapa","Aborto",0,0
2020,"Tlanalapa","Abuso de confianza",0,0
2020,"Tlanalapa","Abuso sexual",0,0
2020,"Tlanalapa","Acoso sexual",0,0
2020,"Tlanalapa","Allanamiento de morada",0,0
2020,"Tlanalapa","Amenazas",0,0
2020,"Tlanalapa","Contra el medio ambiente",0,0
2020,"Tlanalapa","Corrupción de menores",0,0
2020,"Tlanalapa","Daño a la propiedad",0,0
2020,"Tlanalapa","Delitos cometidos por servidores públicos",1,0.0899847026005579
2020,"Tlanalapa","Despojo",0,0
2020,"Tlanalapa","Electorales",3,0.269954107801674
2020,"Tlanalapa","Evasión de presos",0,0
2020,"Tlanalapa","Extorsión",0,0
2020,"Tlanalapa","Falsedad",0,0
2020,"Tlanalapa","Falsificación",0,0
2020,"Tlanalapa","Feminicidio",0,0
2020,"Tlanalapa","Fraude",0,0
2020,"Tlanalapa","Homicidio",2,0.179969405201116
2020,"Tlanalapa","Hostigamiento sexual",0,0
2020,"Tlanalapa","Incesto",0,0
2020,"Tlanalapa","Incumplimiento de obligaciones de asistencia familiar",0,0
2020,"Tlanalapa","Lesiones",1,0.0899847026005579
2020,"Tlanalapa","Narcomenudeo",0,0
2020,"Tlanalapa","Otros delitos contra el patrimonio",0,0
2020,"Tlanalapa","Otros delitos contra la familia",0,0
2020,"Tlanalapa","Otros delitos contra la sociedad",0,0
2020,"Tlanalapa","Otros delitos del Fuero Común",6,0.539908215603347
2020,"Tlanalapa","Otros delitos que atentan contra la libertad personal",1,0.0899847026005579
2020,"Tlanalapa","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Tlanalapa","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2020,"Tlanalapa","Rapto",0,0
2020,"Tlanalapa","Robo",12,1.07981643120669
2020,"Tlanalapa","Secuestro",0,0
2020,"Tlanalapa","Tráfico de menores",0,0
2020,"Tlanalapa","Trata de personas",0,0
2020,"Tlanalapa","Violación equiparada",0,0
2020,"Tlanalapa","Violación simple",0,0
2020,"Tlanalapa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tlanalapa","Violencia familiar",1,0.0899847026005579
2020,"Tlanchinol","Aborto",0,0
2020,"Tlanchinol","Abuso de confianza",1,0.0265097290705689
2020,"Tlanchinol","Abuso sexual",7,0.185568103493982
2020,"Tlanchinol","Acoso sexual",0,0
2020,"Tlanchinol","Allanamiento de morada",1,0.0265097290705689
2020,"Tlanchinol","Amenazas",21,0.556704310481947
2020,"Tlanchinol","Contra el medio ambiente",0,0
2020,"Tlanchinol","Corrupción de menores",1,0.0265097290705689
2020,"Tlanchinol","Daño a la propiedad",12,0.318116748846827
2020,"Tlanchinol","Delitos cometidos por servidores públicos",2,0.0530194581411378
2020,"Tlanchinol","Despojo",7,0.185568103493982
2020,"Tlanchinol","Electorales",2,0.0530194581411378
2020,"Tlanchinol","Evasión de presos",0,0
2020,"Tlanchinol","Extorsión",3,0.0795291872117067
2020,"Tlanchinol","Falsedad",0,0
2020,"Tlanchinol","Falsificación",0,0
2020,"Tlanchinol","Feminicidio",0,0
2020,"Tlanchinol","Fraude",1,0.0265097290705689
2020,"Tlanchinol","Homicidio",0,0
2020,"Tlanchinol","Hostigamiento sexual",0,0
2020,"Tlanchinol","Incesto",0,0
2020,"Tlanchinol","Incumplimiento de obligaciones de asistencia familiar",7,0.185568103493982
2020,"Tlanchinol","Lesiones",28,0.742272413975929
2020,"Tlanchinol","Narcomenudeo",0,0
2020,"Tlanchinol","Otros delitos contra el patrimonio",1,0.0265097290705689
2020,"Tlanchinol","Otros delitos contra la familia",0,0
2020,"Tlanchinol","Otros delitos contra la sociedad",0,0
2020,"Tlanchinol","Otros delitos del Fuero Común",17,0.450665394199671
2020,"Tlanchinol","Otros delitos que atentan contra la libertad personal",8,0.212077832564551
2020,"Tlanchinol","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Tlanchinol","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0265097290705689
2020,"Tlanchinol","Rapto",0,0
2020,"Tlanchinol","Robo",29,0.768782143046498
2020,"Tlanchinol","Secuestro",0,0
2020,"Tlanchinol","Tráfico de menores",0,0
2020,"Tlanchinol","Trata de personas",0,0
2020,"Tlanchinol","Violación equiparada",4,0.106038916282276
2020,"Tlanchinol","Violación simple",4,0.106038916282276
2020,"Tlanchinol","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tlanchinol","Violencia familiar",36,0.95435024654048
2020,"Tlaxcoapan","Aborto",0,0
2020,"Tlaxcoapan","Abuso de confianza",3,0.104799832320268
2020,"Tlaxcoapan","Abuso sexual",7,0.244532942080626
2020,"Tlaxcoapan","Acoso sexual",0,0
2020,"Tlaxcoapan","Allanamiento de morada",2,0.0698665548801789
2020,"Tlaxcoapan","Amenazas",23,0.803465381122057
2020,"Tlaxcoapan","Contra el medio ambiente",0,0
2020,"Tlaxcoapan","Corrupción de menores",0,0
2020,"Tlaxcoapan","Daño a la propiedad",11,0.384266051840984
2020,"Tlaxcoapan","Delitos cometidos por servidores públicos",9,0.314399496960805
2020,"Tlaxcoapan","Despojo",5,0.174666387200447
2020,"Tlaxcoapan","Electorales",3,0.104799832320268
2020,"Tlaxcoapan","Evasión de presos",0,0
2020,"Tlaxcoapan","Extorsión",1,0.0349332774400894
2020,"Tlaxcoapan","Falsedad",0,0
2020,"Tlaxcoapan","Falsificación",1,0.0349332774400894
2020,"Tlaxcoapan","Feminicidio",0,0
2020,"Tlaxcoapan","Fraude",7,0.244532942080626
2020,"Tlaxcoapan","Homicidio",1,0.0349332774400894
2020,"Tlaxcoapan","Hostigamiento sexual",0,0
2020,"Tlaxcoapan","Incesto",0,0
2020,"Tlaxcoapan","Incumplimiento de obligaciones de asistencia familiar",4,0.139733109760358
2020,"Tlaxcoapan","Lesiones",29,1.01306504576259
2020,"Tlaxcoapan","Narcomenudeo",2,0.0698665548801789
2020,"Tlaxcoapan","Otros delitos contra el patrimonio",1,0.0349332774400894
2020,"Tlaxcoapan","Otros delitos contra la familia",0,0
2020,"Tlaxcoapan","Otros delitos contra la sociedad",0,0
2020,"Tlaxcoapan","Otros delitos del Fuero Común",46,1.60693076224411
2020,"Tlaxcoapan","Otros delitos que atentan contra la libertad personal",13,0.454132606721163
2020,"Tlaxcoapan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Tlaxcoapan","Otros delitos que atentan contra la vida y la integridad corporal",2,0.0698665548801789
2020,"Tlaxcoapan","Rapto",0,0
2020,"Tlaxcoapan","Robo",116,4.05226018305037
2020,"Tlaxcoapan","Secuestro",0,0
2020,"Tlaxcoapan","Tráfico de menores",0,0
2020,"Tlaxcoapan","Trata de personas",0,0
2020,"Tlaxcoapan","Violación equiparada",1,0.0349332774400894
2020,"Tlaxcoapan","Violación simple",2,0.0698665548801789
2020,"Tlaxcoapan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tlaxcoapan","Violencia familiar",36,1.25759798784322
2020,"Tolcayuca","Aborto",0,0
2020,"Tolcayuca","Abuso de confianza",2,0.0936241924913398
2020,"Tolcayuca","Abuso sexual",5,0.234060481228349
2020,"Tolcayuca","Acoso sexual",0,0
2020,"Tolcayuca","Allanamiento de morada",0,0
2020,"Tolcayuca","Amenazas",3,0.14043628873701
2020,"Tolcayuca","Contra el medio ambiente",0,0
2020,"Tolcayuca","Corrupción de menores",0,0
2020,"Tolcayuca","Daño a la propiedad",3,0.14043628873701
2020,"Tolcayuca","Delitos cometidos por servidores públicos",0,0
2020,"Tolcayuca","Despojo",1,0.0468120962456699
2020,"Tolcayuca","Electorales",0,0
2020,"Tolcayuca","Evasión de presos",0,0
2020,"Tolcayuca","Extorsión",0,0
2020,"Tolcayuca","Falsedad",0,0
2020,"Tolcayuca","Falsificación",0,0
2020,"Tolcayuca","Feminicidio",1,0.0468120962456699
2020,"Tolcayuca","Fraude",0,0
2020,"Tolcayuca","Homicidio",7,0.327684673719689
2020,"Tolcayuca","Hostigamiento sexual",0,0
2020,"Tolcayuca","Incesto",0,0
2020,"Tolcayuca","Incumplimiento de obligaciones de asistencia familiar",0,0
2020,"Tolcayuca","Lesiones",9,0.421308866211029
2020,"Tolcayuca","Narcomenudeo",1,0.0468120962456699
2020,"Tolcayuca","Otros delitos contra el patrimonio",0,0
2020,"Tolcayuca","Otros delitos contra la familia",0,0
2020,"Tolcayuca","Otros delitos contra la sociedad",0,0
2020,"Tolcayuca","Otros delitos del Fuero Común",26,1.21711450238742
2020,"Tolcayuca","Otros delitos que atentan contra la libertad personal",10,0.468120962456699
2020,"Tolcayuca","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Tolcayuca","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2020,"Tolcayuca","Rapto",0,0
2020,"Tolcayuca","Robo",33,1.54479917610711
2020,"Tolcayuca","Secuestro",1,0.0468120962456699
2020,"Tolcayuca","Tráfico de menores",0,0
2020,"Tolcayuca","Trata de personas",0,0
2020,"Tolcayuca","Violación equiparada",0,0
2020,"Tolcayuca","Violación simple",2,0.0936241924913398
2020,"Tolcayuca","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tolcayuca","Violencia familiar",29,1.35755079112443
2020,"Tula de Allende","Aborto",0,0
2020,"Tula de Allende","Abuso de confianza",16,0.139001103321258
2020,"Tula de Allende","Abuso sexual",27,0.234564361854622
2020,"Tula de Allende","Acoso sexual",0,0
2020,"Tula de Allende","Allanamiento de morada",11,0.0955632585333646
2020,"Tula de Allende","Amenazas",132,1.14675910240038
2020,"Tula de Allende","Contra el medio ambiente",0,0
2020,"Tula de Allende","Corrupción de menores",1,0.0086875689575786
2020,"Tula de Allende","Daño a la propiedad",117,1.0164455680367
2020,"Tula de Allende","Delitos cometidos por servidores públicos",14,0.1216259654061
2020,"Tula de Allende","Despojo",52,0.451753585794087
2020,"Tula de Allende","Electorales",4,0.0347502758303144
2020,"Tula de Allende","Evasión de presos",3,0.0260627068727358
2020,"Tula de Allende","Extorsión",9,0.0781881206182074
2020,"Tula de Allende","Falsedad",10,0.086875689575786
2020,"Tula de Allende","Falsificación",8,0.0695005516606288
2020,"Tula de Allende","Feminicidio",0,0
2020,"Tula de Allende","Fraude",34,0.295377344557672
2020,"Tula de Allende","Homicidio",47,0.408315741006194
2020,"Tula de Allende","Hostigamiento sexual",3,0.0260627068727358
2020,"Tula de Allende","Incesto",0,0
2020,"Tula de Allende","Incumplimiento de obligaciones de asistencia familiar",19,0.165063810193993
2020,"Tula de Allende","Lesiones",237,2.05895384294613
2020,"Tula de Allende","Narcomenudeo",25,0.217189223939465
2020,"Tula de Allende","Otros delitos contra el patrimonio",8,0.0695005516606288
2020,"Tula de Allende","Otros delitos contra la familia",1,0.0086875689575786
2020,"Tula de Allende","Otros delitos contra la sociedad",0,0
2020,"Tula de Allende","Otros delitos del Fuero Común",270,2.34564361854622
2020,"Tula de Allende","Otros delitos que atentan contra la libertad personal",69,0.599442258072923
2020,"Tula de Allende","Otros delitos que atentan contra la libertad y la seguridad sexual",4,0.0347502758303144
2020,"Tula de Allende","Otros delitos que atentan contra la vida y la integridad corporal",25,0.217189223939465
2020,"Tula de Allende","Rapto",0,0
2020,"Tula de Allende","Robo",839,7.28887035540845
2020,"Tula de Allende","Secuestro",1,0.0086875689575786
2020,"Tula de Allende","Tráfico de menores",0,0
2020,"Tula de Allende","Trata de personas",1,0.0086875689575786
2020,"Tula de Allende","Violación equiparada",21,0.182438948109151
2020,"Tula de Allende","Violación simple",25,0.217189223939465
2020,"Tula de Allende","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tula de Allende","Violencia familiar",347,3.01458642827977
2020,"Tulancingo de Bravo","Aborto",2,0.0118786712518338
2020,"Tulancingo de Bravo","Abuso de confianza",34,0.201937411281174
2020,"Tulancingo de Bravo","Abuso sexual",57,0.338542130677262
2020,"Tulancingo de Bravo","Acoso sexual",0,0
2020,"Tulancingo de Bravo","Allanamiento de morada",25,0.148483390647922
2020,"Tulancingo de Bravo","Amenazas",206,1.22350313893888
2020,"Tulancingo de Bravo","Contra el medio ambiente",0,0
2020,"Tulancingo de Bravo","Corrupción de menores",2,0.0118786712518338
2020,"Tulancingo de Bravo","Daño a la propiedad",162,0.962172371398535
2020,"Tulancingo de Bravo","Delitos cometidos por servidores públicos",38,0.225694753784842
2020,"Tulancingo de Bravo","Despojo",28,0.166301397525673
2020,"Tulancingo de Bravo","Electorales",8,0.0475146850073351
2020,"Tulancingo de Bravo","Evasión de presos",0,0
2020,"Tulancingo de Bravo","Extorsión",10,0.0593933562591689
2020,"Tulancingo de Bravo","Falsedad",8,0.0475146850073351
2020,"Tulancingo de Bravo","Falsificación",13,0.0772113631369195
2020,"Tulancingo de Bravo","Feminicidio",2,0.0118786712518338
2020,"Tulancingo de Bravo","Fraude",101,0.599872898217605
2020,"Tulancingo de Bravo","Homicidio",79,0.469207514447434
2020,"Tulancingo de Bravo","Hostigamiento sexual",3,0.0178180068777507
2020,"Tulancingo de Bravo","Incesto",0,0
2020,"Tulancingo de Bravo","Incumplimiento de obligaciones de asistencia familiar",76,0.451389507569683
2020,"Tulancingo de Bravo","Lesiones",484,2.87463844294377
2020,"Tulancingo de Bravo","Narcomenudeo",40,0.237573425036675
2020,"Tulancingo de Bravo","Otros delitos contra el patrimonio",21,0.124726048144255
2020,"Tulancingo de Bravo","Otros delitos contra la familia",2,0.0118786712518338
2020,"Tulancingo de Bravo","Otros delitos contra la sociedad",1,0.00593933562591689
2020,"Tulancingo de Bravo","Otros delitos del Fuero Común",372,2.20943285284108
2020,"Tulancingo de Bravo","Otros delitos que atentan contra la libertad personal",133,0.789931638246946
2020,"Tulancingo de Bravo","Otros delitos que atentan contra la libertad y la seguridad sexual",2,0.0118786712518338
2020,"Tulancingo de Bravo","Otros delitos que atentan contra la vida y la integridad corporal",10,0.0593933562591689
2020,"Tulancingo de Bravo","Rapto",1,0.00593933562591689
2020,"Tulancingo de Bravo","Robo",959,5.69582286525429
2020,"Tulancingo de Bravo","Secuestro",1,0.00593933562591689
2020,"Tulancingo de Bravo","Tráfico de menores",0,0
2020,"Tulancingo de Bravo","Trata de personas",0,0
2020,"Tulancingo de Bravo","Violación equiparada",53,0.314784788173595
2020,"Tulancingo de Bravo","Violación simple",15,0.0890900343887533
2020,"Tulancingo de Bravo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Tulancingo de Bravo","Violencia familiar",488,2.89839578544744
2020,"Villa de Tezontepec","Aborto",1,0.0767341927562922
2020,"Villa de Tezontepec","Abuso de confianza",2,0.153468385512584
2020,"Villa de Tezontepec","Abuso sexual",3,0.230202578268877
2020,"Villa de Tezontepec","Acoso sexual",0,0
2020,"Villa de Tezontepec","Allanamiento de morada",0,0
2020,"Villa de Tezontepec","Amenazas",6,0.460405156537753
2020,"Villa de Tezontepec","Contra el medio ambiente",0,0
2020,"Villa de Tezontepec","Corrupción de menores",0,0
2020,"Villa de Tezontepec","Daño a la propiedad",3,0.230202578268877
2020,"Villa de Tezontepec","Delitos cometidos por servidores públicos",4,0.306936771025169
2020,"Villa de Tezontepec","Despojo",0,0
2020,"Villa de Tezontepec","Electorales",4,0.306936771025169
2020,"Villa de Tezontepec","Evasión de presos",0,0
2020,"Villa de Tezontepec","Extorsión",0,0
2020,"Villa de Tezontepec","Falsedad",0,0
2020,"Villa de Tezontepec","Falsificación",0,0
2020,"Villa de Tezontepec","Feminicidio",0,0
2020,"Villa de Tezontepec","Fraude",0,0
2020,"Villa de Tezontepec","Homicidio",3,0.230202578268877
2020,"Villa de Tezontepec","Hostigamiento sexual",0,0
2020,"Villa de Tezontepec","Incesto",0,0
2020,"Villa de Tezontepec","Incumplimiento de obligaciones de asistencia familiar",0,0
2020,"Villa de Tezontepec","Lesiones",14,1.07427869858809
2020,"Villa de Tezontepec","Narcomenudeo",0,0
2020,"Villa de Tezontepec","Otros delitos contra el patrimonio",0,0
2020,"Villa de Tezontepec","Otros delitos contra la familia",0,0
2020,"Villa de Tezontepec","Otros delitos contra la sociedad",0,0
2020,"Villa de Tezontepec","Otros delitos del Fuero Común",6,0.460405156537753
2020,"Villa de Tezontepec","Otros delitos que atentan contra la libertad personal",4,0.306936771025169
2020,"Villa de Tezontepec","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Villa de Tezontepec","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0767341927562922
2020,"Villa de Tezontepec","Rapto",0,0
2020,"Villa de Tezontepec","Robo",22,1.68815224063843
2020,"Villa de Tezontepec","Secuestro",0,0
2020,"Villa de Tezontepec","Tráfico de menores",0,0
2020,"Villa de Tezontepec","Trata de personas",0,0
2020,"Villa de Tezontepec","Violación equiparada",2,0.153468385512584
2020,"Villa de Tezontepec","Violación simple",2,0.153468385512584
2020,"Villa de Tezontepec","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Villa de Tezontepec","Violencia familiar",15,1.15101289134438
2020,"Xochiatipan","Aborto",0,0
2020,"Xochiatipan","Abuso de confianza",0,0
2020,"Xochiatipan","Abuso sexual",1,0.0547645125958379
2020,"Xochiatipan","Acoso sexual",0,0
2020,"Xochiatipan","Allanamiento de morada",3,0.164293537787514
2020,"Xochiatipan","Amenazas",7,0.383351588170865
2020,"Xochiatipan","Contra el medio ambiente",0,0
2020,"Xochiatipan","Corrupción de menores",0,0
2020,"Xochiatipan","Daño a la propiedad",2,0.109529025191676
2020,"Xochiatipan","Delitos cometidos por servidores públicos",1,0.0547645125958379
2020,"Xochiatipan","Despojo",2,0.109529025191676
2020,"Xochiatipan","Electorales",5,0.273822562979189
2020,"Xochiatipan","Evasión de presos",0,0
2020,"Xochiatipan","Extorsión",1,0.0547645125958379
2020,"Xochiatipan","Falsedad",0,0
2020,"Xochiatipan","Falsificación",0,0
2020,"Xochiatipan","Feminicidio",0,0
2020,"Xochiatipan","Fraude",0,0
2020,"Xochiatipan","Homicidio",1,0.0547645125958379
2020,"Xochiatipan","Hostigamiento sexual",0,0
2020,"Xochiatipan","Incesto",0,0
2020,"Xochiatipan","Incumplimiento de obligaciones de asistencia familiar",1,0.0547645125958379
2020,"Xochiatipan","Lesiones",14,0.766703176341731
2020,"Xochiatipan","Narcomenudeo",0,0
2020,"Xochiatipan","Otros delitos contra el patrimonio",0,0
2020,"Xochiatipan","Otros delitos contra la familia",0,0
2020,"Xochiatipan","Otros delitos contra la sociedad",0,0
2020,"Xochiatipan","Otros delitos del Fuero Común",13,0.711938663745893
2020,"Xochiatipan","Otros delitos que atentan contra la libertad personal",2,0.109529025191676
2020,"Xochiatipan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Xochiatipan","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0547645125958379
2020,"Xochiatipan","Rapto",0,0
2020,"Xochiatipan","Robo",4,0.219058050383352
2020,"Xochiatipan","Secuestro",0,0
2020,"Xochiatipan","Tráfico de menores",0,0
2020,"Xochiatipan","Trata de personas",0,0
2020,"Xochiatipan","Violación equiparada",2,0.109529025191676
2020,"Xochiatipan","Violación simple",1,0.0547645125958379
2020,"Xochiatipan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Xochiatipan","Violencia familiar",6,0.328587075575027
2020,"Xochicoatlán","Aborto",0,0
2020,"Xochicoatlán","Abuso de confianza",0,0
2020,"Xochicoatlán","Abuso sexual",2,0.285103349964362
2020,"Xochicoatlán","Acoso sexual",0,0
2020,"Xochicoatlán","Allanamiento de morada",0,0
2020,"Xochicoatlán","Amenazas",3,0.427655024946543
2020,"Xochicoatlán","Contra el medio ambiente",0,0
2020,"Xochicoatlán","Corrupción de menores",0,0
2020,"Xochicoatlán","Daño a la propiedad",1,0.142551674982181
2020,"Xochicoatlán","Delitos cometidos por servidores públicos",2,0.285103349964362
2020,"Xochicoatlán","Despojo",2,0.285103349964362
2020,"Xochicoatlán","Electorales",1,0.142551674982181
2020,"Xochicoatlán","Evasión de presos",0,0
2020,"Xochicoatlán","Extorsión",0,0
2020,"Xochicoatlán","Falsedad",0,0
2020,"Xochicoatlán","Falsificación",0,0
2020,"Xochicoatlán","Feminicidio",0,0
2020,"Xochicoatlán","Fraude",1,0.142551674982181
2020,"Xochicoatlán","Homicidio",0,0
2020,"Xochicoatlán","Hostigamiento sexual",0,0
2020,"Xochicoatlán","Incesto",0,0
2020,"Xochicoatlán","Incumplimiento de obligaciones de asistencia familiar",1,0.142551674982181
2020,"Xochicoatlán","Lesiones",8,1.14041339985745
2020,"Xochicoatlán","Narcomenudeo",0,0
2020,"Xochicoatlán","Otros delitos contra el patrimonio",1,0.142551674982181
2020,"Xochicoatlán","Otros delitos contra la familia",0,0
2020,"Xochicoatlán","Otros delitos contra la sociedad",0,0
2020,"Xochicoatlán","Otros delitos del Fuero Común",1,0.142551674982181
2020,"Xochicoatlán","Otros delitos que atentan contra la libertad personal",1,0.142551674982181
2020,"Xochicoatlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Xochicoatlán","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2020,"Xochicoatlán","Rapto",0,0
2020,"Xochicoatlán","Robo",5,0.712758374910905
2020,"Xochicoatlán","Secuestro",0,0
2020,"Xochicoatlán","Tráfico de menores",0,0
2020,"Xochicoatlán","Trata de personas",0,0
2020,"Xochicoatlán","Violación equiparada",0,0
2020,"Xochicoatlán","Violación simple",1,0.142551674982181
2020,"Xochicoatlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Xochicoatlán","Violencia familiar",0,0
2020,"Yahualica","Aborto",0,0
2020,"Yahualica","Abuso de confianza",1,0.0405284915295453
2020,"Yahualica","Abuso sexual",3,0.121585474588636
2020,"Yahualica","Acoso sexual",0,0
2020,"Yahualica","Allanamiento de morada",0,0
2020,"Yahualica","Amenazas",2,0.0810569830590905
2020,"Yahualica","Contra el medio ambiente",0,0
2020,"Yahualica","Corrupción de menores",0,0
2020,"Yahualica","Daño a la propiedad",0,0
2020,"Yahualica","Delitos cometidos por servidores públicos",1,0.0405284915295453
2020,"Yahualica","Despojo",4,0.162113966118181
2020,"Yahualica","Electorales",0,0
2020,"Yahualica","Evasión de presos",0,0
2020,"Yahualica","Extorsión",0,0
2020,"Yahualica","Falsedad",0,0
2020,"Yahualica","Falsificación",0,0
2020,"Yahualica","Feminicidio",0,0
2020,"Yahualica","Fraude",1,0.0405284915295453
2020,"Yahualica","Homicidio",0,0
2020,"Yahualica","Hostigamiento sexual",0,0
2020,"Yahualica","Incesto",0,0
2020,"Yahualica","Incumplimiento de obligaciones de asistencia familiar",2,0.0810569830590905
2020,"Yahualica","Lesiones",8,0.324227932236362
2020,"Yahualica","Narcomenudeo",0,0
2020,"Yahualica","Otros delitos contra el patrimonio",0,0
2020,"Yahualica","Otros delitos contra la familia",0,0
2020,"Yahualica","Otros delitos contra la sociedad",0,0
2020,"Yahualica","Otros delitos del Fuero Común",10,0.405284915295453
2020,"Yahualica","Otros delitos que atentan contra la libertad personal",1,0.0405284915295453
2020,"Yahualica","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2020,"Yahualica","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2020,"Yahualica","Rapto",0,0
2020,"Yahualica","Robo",1,0.0405284915295453
2020,"Yahualica","Secuestro",0,0
2020,"Yahualica","Tráfico de menores",0,0
2020,"Yahualica","Trata de personas",0,0
2020,"Yahualica","Violación equiparada",2,0.0810569830590905
2020,"Yahualica","Violación simple",0,0
2020,"Yahualica","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Yahualica","Violencia familiar",5,0.202642457647726
2020,"Zacualtipán de Ángeles","Aborto",1,0.0262088848119513
2020,"Zacualtipán de Ángeles","Abuso de confianza",8,0.20967107849561
2020,"Zacualtipán de Ángeles","Abuso sexual",3,0.0786266544358537
2020,"Zacualtipán de Ángeles","Acoso sexual",0,0
2020,"Zacualtipán de Ángeles","Allanamiento de morada",5,0.131044424059756
2020,"Zacualtipán de Ángeles","Amenazas",42,1.10077316210195
2020,"Zacualtipán de Ángeles","Contra el medio ambiente",0,0
2020,"Zacualtipán de Ángeles","Corrupción de menores",0,0
2020,"Zacualtipán de Ángeles","Daño a la propiedad",24,0.62901323548683
2020,"Zacualtipán de Ángeles","Delitos cometidos por servidores públicos",1,0.0262088848119513
2020,"Zacualtipán de Ángeles","Despojo",12,0.314506617743415
2020,"Zacualtipán de Ángeles","Electorales",2,0.0524177696239025
2020,"Zacualtipán de Ángeles","Evasión de presos",0,0
2020,"Zacualtipán de Ángeles","Extorsión",4,0.104835539247805
2020,"Zacualtipán de Ángeles","Falsedad",0,0
2020,"Zacualtipán de Ángeles","Falsificación",2,0.0524177696239025
2020,"Zacualtipán de Ángeles","Feminicidio",1,0.0262088848119513
2020,"Zacualtipán de Ángeles","Fraude",10,0.262088848119512
2020,"Zacualtipán de Ángeles","Homicidio",3,0.0786266544358537
2020,"Zacualtipán de Ángeles","Hostigamiento sexual",0,0
2020,"Zacualtipán de Ángeles","Incesto",0,0
2020,"Zacualtipán de Ángeles","Incumplimiento de obligaciones de asistencia familiar",10,0.262088848119512
2020,"Zacualtipán de Ángeles","Lesiones",54,1.41527977984537
2020,"Zacualtipán de Ángeles","Narcomenudeo",3,0.0786266544358537
2020,"Zacualtipán de Ángeles","Otros delitos contra el patrimonio",2,0.0524177696239025
2020,"Zacualtipán de Ángeles","Otros delitos contra la familia",0,0
2020,"Zacualtipán de Ángeles","Otros delitos contra la sociedad",0,0
2020,"Zacualtipán de Ángeles","Otros delitos del Fuero Común",38,0.995937622854148
2020,"Zacualtipán de Ángeles","Otros delitos que atentan contra la libertad personal",12,0.314506617743415
2020,"Zacualtipán de Ángeles","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0262088848119513
2020,"Zacualtipán de Ángeles","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0262088848119513
2020,"Zacualtipán de Ángeles","Rapto",0,0
2020,"Zacualtipán de Ángeles","Robo",57,1.49390643428122
2020,"Zacualtipán de Ángeles","Secuestro",0,0
2020,"Zacualtipán de Ángeles","Tráfico de menores",0,0
2020,"Zacualtipán de Ángeles","Trata de personas",0,0
2020,"Zacualtipán de Ángeles","Violación equiparada",3,0.0786266544358537
2020,"Zacualtipán de Ángeles","Violación simple",4,0.104835539247805
2020,"Zacualtipán de Ángeles","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2020,"Zacualtipán de Ángeles","Violencia familiar",39,1.0221465076661
2020,"Zapotlán de Juárez","Aborto",0,0
2020,"Zapotlán de Juárez","Abuso de confianza",2,0.093270531175675
2020,"Zapotlán de Juárez","Abuso sexual",2,0.093270531175675
2020,"Zapotlán de Juárez","Acoso sexual",0,0
2020,"Zapotlán de Juárez","Allanamiento de morada",0,0
2020,"Zapotlán de Juárez","Amenazas",6,0.279811593527025
2020,"Zapotlán de Juárez","Contra el medio ambiente",0,0
2020,"Zapotlán de Juárez","Corrupción de menores",0,0
2020,"Zapotlán de Juárez","Daño a la propiedad",3,0.139905796763513
2020,"Zapotlán de Juárez","Delitos cometidos por servidores públicos",4,0.18654106235135
2020,"Zapotlán de Juárez","Despojo",2,0.093270531175675
2020,"Zapotlán de Juárez","Electorales",2,0.093270531175675
2020,"Zapotlán de Juárez","Evasión de presos",0,0
2020,"Zapotlán de Juárez","Extorsión",0,0
